ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:tokens.v1:Soph_Aj_122	καὶ	καί	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_123	νῦν	νῦν	2	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_124	ἐπέγνως	ἐπιγιγνώσκω	3	v2saia---	verb	2nd	singular	aorist	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_125	εὖ	εὖ	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_126	μ'	ἐγώ	5	p-s---ma-	pron	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_127	ἐπ'	ἐπί	6	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_128	ἀνδρὶ	ἀνήρ	7	n-s---md-	noun	-	singular	-	-	-	masculine	dative	-	false	true	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_129	δυσμενεῖ	δυσμενής	8	a-s---md-	adjective	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:18.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_130	βάσιν	βάσις	9	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:19.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_131	κυκλοῦντ'	κυκλόω	10	v-sppama-	verb	-	singular	present	participle	active	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:19.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_132	,	,	11	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:19.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_133	Αἴαντι	Αἴας	12	n-s---md-	noun	-	singular	-	-	-	masculine	dative	-	false	true	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:19.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_134	τῷ	ὁ	13	l-s---md-	article	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:19.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_135	σακεσφόρῳ	σακεσφόρος	14	a-s---md-	adjective	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:19.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_136	·	·	15	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:19.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_137	κεῖνον	ἐκεῖνος	1	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_138	γάρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_139	,	,	3	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_140	οὐδέν'	οὐδείς	4	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_141	ἄλλον	ἄλλος	5	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_142	,	,	6	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_143	ἰχνεύω	ἰχνεύω	7	v1spia---	verb	1st	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_144	πάλαι	πάλαι	8	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_145	.	.	9	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:20.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_146	νυκτὸς	νύξ	1	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:21.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_147	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:21.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_148	ἡμᾶς	ἐγώ	3	p-p---ma-	pron	-	plural	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:21.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_149	τῆσδε	ὅδε	4	p-s---fg-	pron	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:21.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_150	πρᾶγος	πρᾶγος	5	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:21.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_151	ἄσκοπον	ἄσκοπος	6	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:21.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_152	ἔχει	ἔχω	7	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:22.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_153	περάνας	περαίνω	8	v-sapamn-	verb	-	singular	aorist	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:22.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_154	,	,	9	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:22.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_155	εἴπερ	εἴπερ	10	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:22.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_156	εἴργασται	ἐργάζομαι	11	v3srie---	verb	3rd	singular	perfect	indicative	mediopassive	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:22.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_157	τάδε	ὅδε	12	p-p---na-	pron	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:22.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_158	·	·	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:22.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_159	ἴσμεν	οἶδα	1	v1pria---	verb	1st	plural	perfect	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_160	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_161	οὐδὲν	οὐδείς	3	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_162	τρανές	τρανής	4	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_163	,	,	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_164	ἀλλ'	ἀλλά	6	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_165	ἀλώμεθα	ἀλάομαι	7	v1ppie---	verb	1st	plural	present	indicative	mediopassive	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_166	·	·	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:23.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_167	κἀγὼ	ἐγώ	1	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:24.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_168	'	̓	2	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:24.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_169	θελοντὴς	θελοντής	3	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:24.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_170	τῷδ'	ὅδε	4	p-s---md-	pron	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:24.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_171	ὑπεζύγην	ὑποζεύγνυμι	5	v1saip---	verb	1st	singular	aorist	indicative	passive	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:24.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_172	πόνῳ	πόνος	6	n-s---md-	noun	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:24.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_173	.	.	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:24.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_174	ἐφθαρμένας	φθείρω	1	v-prpefa-	verb	-	plural	perfect	participle	mediopassive	feminine	accusative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:25.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_175	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:25.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_176	ἀρτίως	ἄρτιος	3	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:25.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_177	εὑρίσκομεν	εὑρίσκω	4	v1ppia---	verb	1st	plural	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:25.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_178	λείας	λεία	5	n-p---fa-	noun	-	plural	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:26.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_179	ἁπάσας	ἅπας	6	a-p---fa-	adjective	-	plural	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:26.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_180	καὶ	καί	7	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:26.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_181	κατηναρισμένας	κατεναρίζω	8	v-prpefa-	verb	-	plural	perfect	participle	mediopassive	feminine	accusative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:26.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_182	ἐκ	ἐκ	9	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:27.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_183	χειρὸς	χείρ	10	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:27.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_184	αὐτοῖς	αὐτός	11	a-p---md-	adjective	-	plural	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:27.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_185	ποιμνίων	ποίμνιον	12	n-p---ng-	noun	-	plural	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:27.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_186	ἐπιστάταις	ἐπιστάτης	13	n-p---md-	noun	-	plural	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:27.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_187	.	.	14	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:27.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_188	τήνδ'	ὅδε	1	p-s---fa-	pron	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_189	οὖν	οὖν	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_190	ἐκείνῳ	ἐκεῖνος	3	a-s---md-	adjective	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_191	πᾶς	πᾶς	4	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_192	τις	τις	5	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_193	αἰτίαν	αἰτία	6	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_194	νέμει	νέμω	7	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_195	.	.	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:28.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_196	καί	καί	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:29.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_197	μοί	ἐγώ	2	p-s---md-	pron	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:29.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_198	τις	τις	3	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:29.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_199	ὀπτὴρ	ὀπτήρ	4	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:29.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_200	αὐτὸν	αὐτός	5	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:29.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_201	εἰσιδὼν	εἴσειδον	6	v-sapamn-	verb	-	singular	aorist	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:29.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_202	μόνον	μόνος	7	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:29.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_203	πηδῶντα	πηδάω	8	v-sppama-	verb	-	singular	present	participle	active	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:30.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_204	πεδία	πεδίον	9	n-p---na-	noun	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:30.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_205	σὺν	σύν	10	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:30.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_206	νεορράντῳ	νεόρραντος	11	a-s---nd-	adjective	-	singular	-	-	-	neuter	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:30.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_207	ξίφει	ξίφος	12	n-s---nd-	noun	-	singular	-	-	-	neuter	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:30.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_208	φράζει	φράζω	13	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:31.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_209	τε	τε	14	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:31.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_210	κἀδήλωσεν	δηλόω	15	v3saia---	verb	3rd	singular	aorist	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:31.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_211	·	·	16	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:31.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_212	εὐθέως	εὐθύς	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:31.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_213	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:31.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_214	ἐγὼ	ἐγώ	3	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:31.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_215	κατ'	κατά	4	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_216	ἴχνος	ἴχνος	5	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_217	ᾄσσω	ἀίσσω	6	v1spia---	verb	1st	singular	present	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_218	,	,	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_219	καὶ	καί	8	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_220	τὰ	ὁ	9	p-p---na-	pron	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_221	μὲν	μέν	10	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_222	σημαίνομαι	σημαίνω	11	v1spie---	verb	1st	singular	present	indicative	mediopassive	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_223	,	,	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:32.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_224	τὰ	ὁ	13	p-p---na-	pron	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_225	δ'	δέ	14	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_226	ἐκπέπληγμαι	ἐκπλήγνυμι	15	v1srie---	verb	1st	singular	perfect	indicative	mediopassive	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_227	κοὐκ	οὐ	16	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_228	ἔχω	ἔχω	17	v1spia---	verb	1st	singular	present	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_229	μαθεῖν	μανθάνω	18	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_230	ὅτου	ὅστις	19	p-s---mg-	pron	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_231	.	.	20	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:33.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_232	καιρὸν	καιρός	1	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_233	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_234	ἐφήκεις	ἐφήκω	3	v2spia---	verb	2nd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_235	·	·	4	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_236	πάντα	πᾶς	1	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_237	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_238	τά	ὁ	3	l-p---na-	article	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_239	τ'	τε	4	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_240	οὖν	οὖν	5	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_241	πάρος	πάρος	6	d--------	adverb	-	-	-	-	-	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:34.10
urn:cite2:gagdt:tokens.v1:Soph_Aj_242	τά	ὁ	7	l-p---na-	article	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:35.1
