ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:tokens.v1:Aesch_Ag_120	ἄριστα	ἄριστος	24	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:19.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_121	διαπονουμένου	διαπονέω	25	v-sppemg-	verb	-	singular	present	participle	mediopassive	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:19.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_122	.	.	26	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:19.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_123	νῦν	νῦν	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:20.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_124	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:20.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_125	εὐτυχὴς	εὐτυχής	3	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:20.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_126	γένοιτ'	γίγνομαι	4	v3saom---	verb	3rd	singular	aorist	optative	middle	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:20.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_127	ἀπαλλαγὴ	ἀπαλλαγή	5	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:20.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_128	πόνων	πόνος	6	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:20.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_129	εὐαγγέλου	εὐάγγελος	7	a-s---ng-	adjective	-	singular	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:21.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_130	φανέντος	φαίνω	8	v-sappng-	verb	-	singular	aorist	participle	passive	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:21.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_131	ὀρφναίου	ὀρφναῖος	9	a-s---ng-	adjective	-	singular	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:21.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_132	πυρός	πῦρ	10	n-s---ng-	noun	-	singular	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:21.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_133	.	.	11	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:21.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_134	ὦ	ὦ	1	i--------	irregular	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:22.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_135	χαῖρε	χαίρω	2	v2spma---	verb	2nd	singular	present	imperative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:22.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_136	λαμπτὴρ	λαμπτήρ	3	n-s---mv-	noun	-	singular	-	-	-	masculine	vocative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:22.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_137	νυκτός	νύξ	4	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:22.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_138	,	,	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:22.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_139	ἡμερήσιον	ἡμερήσιος	6	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:22.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_140	φάος	φάος	7	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:23.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_141	πιφαύσκων	πιφαύσκω	8	v-sppamv-	verb	-	singular	present	participle	active	masculine	vocative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:23.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_142	καὶ	καί	9	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:23.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_143	χορῶν	χορός	10	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:23.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_144	κατάστασιν	κατάστασις	11	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:23.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_145	πολλῶν	πολύς	12	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_146	ἐν	ἐν	13	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_147	Ἄργει	Ἄργος	14	n-s---nd-	noun	-	singular	-	-	-	neuter	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_148	,	,	15	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_149	τῆσδε	ὅδε	16	p-s---fg-	pron	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_150	συμφορᾶς	συμφορά	17	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_151	χάριν	χάρις	18	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_152	.	.	19	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:24.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_153	ἰοὺ	ἰού	1	i--------	irregular	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:25.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_154	ἰού	ἰού	2	i--------	irregular	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:25.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_155	.	.	3	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:25.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_156	Ἀγαμέμνονος	Ἀγαμέμνων	1	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:26.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_157	γυναικὶ	γυνή	2	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:26.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_158	σημαίνω	σημαίνω	3	v1spia---	verb	1st	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:26.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_159	τορῶς	τορός	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:26.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_160	εὐνῆς	εὐνή	5	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:27.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_161	ἐπαντείλασαν	ἐπανατέλλω	6	v-sapafa-	verb	-	singular	aorist	participle	active	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:27.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_162	ὡς	ὡς	7	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:27.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_163	τάχος	τάχος	8	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:27.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_164	δόμοις	δόμος	9	n-p---md-	noun	-	plural	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:27.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_165	ὀλολυγμὸν	ὀλολυγμός	10	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:28.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_166	εὐφημοῦντα	εὐφημέω	11	v-sppama-	verb	-	singular	present	participle	active	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:28.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_167	τῇδε	ὅδε	12	p-s---fd-	pron	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:28.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_168	λαμπάδι	λαμπάς	13	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:28.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_169	ἐπορθιάζειν	ἐπορθιάζω	14	v--pna---	verb	-	-	present	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:29.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_170	,	,	15	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:29.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_171	εἴπερ	εἴπερ	16	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:29.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_172	Ἰλίου	Ἴλιος	17	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:29.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_173	πόλις	πόλις	18	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:29.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_174	ἑάλωκεν	ἁλίσκομαι	19	v3sria---	verb	3rd	singular	perfect	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_175	,	,	20	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_176	ὡς	ὡς	21	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_177	ὁ	ὁ	22	l-s---mn-	article	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_178	φρυκτὸς	φρυκτός	23	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_179	ἀγγέλλων	ἀγγέλλω	24	v-sppamn-	verb	-	singular	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_180	πρέπει	πρέπω	25	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_181	·	·	26	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:30.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_182	αὐτός	αὐτός	1	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:31.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_183	τ'	τε	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:31.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_184	ἔγωγε	ἐγώ	3	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:31.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_185	φροίμιον	φροίμιον	4	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:31.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_186	χορεύσομαι	χορεύω	5	v1sfim---	verb	1st	singular	future	indicative	middle	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:31.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_187	.	.	6	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:31.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_188	τὰ	ὁ	1	l-p---na-	article	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:32.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_189	δεσποτῶν	δεσπότης	2	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:32.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_190	γὰρ	γάρ	3	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:32.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_191	εὖ	εὖ	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:32.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_192	πεσόντα	πίπτω	5	v-papana-	verb	-	plural	aorist	participle	active	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:32.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_193	θήσομαι	τίθημι	6	v1sfim---	verb	1st	singular	future	indicative	middle	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:32.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_194	τρὶς	τρίς	7	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:33.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_195	ἓξ	ἕξ	8	m--------	numeral	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:33.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_196	βαλούσης	βάλλω	9	v-sapafg-	verb	-	singular	aorist	participle	active	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:33.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_197	τῆσδέ	ὅδε	10	p-s---fg-	pron	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:33.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_198	μοι	ἐγώ	11	p-s---md-	pron	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:33.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_199	φρυκτωρίας	φρυκτωρία	12	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:33.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_200	.	.	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:33.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_201	γένοιτο	γίγνομαι	1	v3sao----	verb	3rd	singular	aorist	optative	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:34.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_202	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:34.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_203	οὖν	οὖν	3	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:34.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_204	μολόντος	βλώσκω	4	v-sapamg-	verb	-	singular	aorist	participle	active	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:34.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_205	εὐφιλῆ	εὐφιλής	5	a-s---fa-	adjective	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:34.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_206	χέρα	χείρ	6	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:34.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_207	ἄνακτος	ἄναξ	7	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:35.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_208	οἴκων	οἶκος	8	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:35.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_209	τῇδε	ὅδε	9	p-s---fd-	pron	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:35.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_210	βαστάσαι	βαστάζω	10	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:35.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_211	χερί	χείρ	11	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:35.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_212	.	.	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:35.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_213	τὰ	ὁ	1	l-p---na-	article	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_214	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_215	ἄλλα	ἄλλος	3	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_216	σιγῶ	σιγάω	4	v1spia---	verb	1st	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_217	·	·	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_218	βοῦς	βοῦς	1	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_219	ἐπὶ	ἐπί	2	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_220	γλώσσῃ	γλῶσσα	3	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_221	μέγας	μέγας	4	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:36.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_222	βέβηκεν	βαίνω	5	v3sria---	verb	3rd	singular	perfect	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_223	·	·	6	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_224	οἶκος	οἶκος	1	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_225	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_226	αὐτός	αὐτός	3	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_227	,	,	4	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_228	εἰ	εἰ	5	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_229	φθογγὴν	φθογγή	6	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_230	λάβοι	λαμβάνω	7	v3saoa---	verb	3rd	singular	aorist	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_231	,	,	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:37.10
urn:cite2:gagdt:tokens.v1:Aesch_Ag_232	σαφέστατ'	σαφής	9	a-p---nas	adjective	-	plural	-	-	-	neuter	accusative	superl	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:38.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_233	ἂν	ἄν	10	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:38.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_234	λέξειεν	λέγω	11	v3saoa---	verb	3rd	singular	aorist	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:38.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_235	·	·	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:38.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_236	ὡς	ὡς	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:38.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_237	ἑκὼν	ἑκών	2	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:38.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_238	ἐγὼ	ἐγώ	3	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:38.7
